,country,year,life expectancy,continent,fertility,total_population
3166,Equatorial Guinea,2014,61.0,Africa,4.75,820885.0
3167,Equatorial Guinea,2015,61.0,Africa,4.65,845060.0
3168,Eritrea,1950,36.29,Africa,6.92,1142150.0
3169,Eritrea,1951,36.47,Africa,6.94,1162658.0
3170,Eritrea,1952,36.75,Africa,6.96,1184694.0
3171,Eritrea,1953,37.02,Africa,6.98,1208141.0
3172,Eritrea,1954,37.29,Africa,6.99,1232905.0
3173,Eritrea,1955,37.58,Africa,6.99,1258926.0
3174,Eritrea,1956,37.86,Africa,6.98,1286171.0
3175,Eritrea,1957,38.14,Africa,6.97,1314633.0
3176,Eritrea,1958,38.42,Africa,6.95,1344338.0
3177,Eritrea,1959,38.73,Africa,6.93,1375321.0
3178,Eritrea,1960,39.03,Africa,6.9,1407631.0
3179,Eritrea,1961,39.35,Africa,6.87,1441297.0
3180,Eritrea,1962,39.69,Africa,6.84,1476321.0
3181,Eritrea,1963,40.04,Africa,6.81,1512671.0
3182,Eritrea,1964,40.41,Africa,6.78,1550297.0
3183,Eritrea,1965,40.81,Africa,6.75,1589187.0
3184,Eritrea,1966,41.22,Africa,6.73,1629333.0
3185,Eritrea,1967,41.66,Africa,6.71,1670821.0
3186,Eritrea,1968,42.1,Africa,6.69,1713846.0
3187,Eritrea,1969,42.56,Africa,6.67,1758668.0
3188,Eritrea,1970,43.02,Africa,6.65,1805480.0
3189,Eritrea,1971,43.47,Africa,6.64,1854395.0
3190,Eritrea,1972,43.92,Africa,6.63,1905406.0
3191,Eritrea,1973,44.35,Africa,6.62,1958444.0
3192,Eritrea,1974,44.75,Africa,6.62,2013382.0
3193,Eritrea,1975,45.14,Africa,6.61,2070145.0
3194,Eritrea,1976,45.49,Africa,6.62,2128597.0
3195,Eritrea,1977,45.8,Africa,6.62,2188806.0
3196,Eritrea,1978,46.09,Africa,6.62,2251129.0
3197,Eritrea,1979,46.38,Africa,6.63,2316054.0
3198,Eritrea,1980,46.66,Africa,6.63,2383858.0
3199,Eritrea,1981,46.97,Africa,6.63,2453689.0
3200,Eritrea,1982,47.33,Africa,6.62,2525005.0
3201,Eritrea,1983,47.74,Africa,6.61,2598626.0
3202,Eritrea,1984,48.21,Africa,6.59,2675717.0
3203,Eritrea,1985,48.77,Africa,6.57,2756493.0
3204,Eritrea,1986,49.38,Africa,6.55,2843141.0
3205,Eritrea,1987,50.06,Africa,6.54,2933871.0
3206,Eritrea,1988,50.8,Africa,6.52,3020278.0
3207,Eritrea,1989,51.58,Africa,6.5,3091083.0
3208,Eritrea,1990,52.4,Africa,6.49,3139083.0
3209,Eritrea,1991,53.4,Africa,6.47,3160644.0
3210,Eritrea,1992,54.9,Africa,6.44,3160617.0
3211,Eritrea,1993,56.2,Africa,6.4,3150811.0
3212,Eritrea,1994,57.0,Africa,6.35,3147871.0
3213,Eritrea,1995,57.8,Africa,6.29,3164095.0
3214,Eritrea,1996,58.4,Africa,6.23,3202598.0
3215,Eritrea,1997,59.0,Africa,6.16,3260612.0
3216,Eritrea,1998,58.8,Africa,6.09,3337227.0
3217,Eritrea,1999,52.2,Africa,6.02,3429656.0
3218,Eritrea,2000,37.6,Africa,5.94,3535156.0
3219,Eritrea,2001,59.9,Africa,5.86,3655006.0
3220,Eritrea,2002,60.0,Africa,5.77,3788532.0
3221,Eritrea,2003,59.9,Africa,5.68,3928408.0
3222,Eritrea,2004,60.0,Africa,5.58,4064958.0
3223,Eritrea,2005,59.9,Africa,5.48,4191273.0
3224,Eritrea,2006,60.0,Africa,5.37,4304440.0
3225,Eritrea,2007,60.1,Africa,5.27,4406299.0
3226,Eritrea,2008,60.1,Africa,5.16,4500638.0
3227,Eritrea,2009,60.1,Africa,5.06,4593549.0
3228,Eritrea,2010,60.1,Africa,4.97,4689664.0
3229,Eritrea,2011,60.2,Africa,4.88,4789568.0
3230,Eritrea,2012,60.3,Africa,4.79,4892233.0
3231,Eritrea,2013,60.4,Africa,4.7,4998824.0
3232,Eritrea,2014,60.6,Africa,4.61,5110444.0
3233,Eritrea,2015,60.7,Africa,4.52,5227791.0
3234,Estonia,1950,58.67,Europe,2.09,1100998.0
3235,Estonia,1951,59.91,Europe,2.08,1113247.0
3236,Estonia,1952,61.13,Europe,2.07,1125245.0
3237,Estonia,1953,63.7,Europe,2.05,1136906.0
3238,Estonia,1954,65.05,Europe,2.04,1148217.0
3239,Estonia,1955,65.73,Europe,2.02,1159238.0
3240,Estonia,1956,67.36,Europe,2.01,1170105.0
3241,Estonia,1957,67.84,Europe,1.99,1181025.0
3242,Estonia,1958,68.29,Europe,1.98,1192265.0
3243,Estonia,1959,68.72,Europe,1.96,1204117.0
3244,Estonia,1960,69.42,Europe,1.95,1216831.0
3245,Estonia,1961,69.74,Europe,1.95,1230521.0
3246,Estonia,1962,69.93,Europe,1.94,1245098.0
3247,Estonia,1963,69.99,Europe,1.95,1260239.0
3248,Estonia,1964,70.74,Europe,1.95,1275471.0
3249,Estonia,1965,70.81,Europe,1.97,1290437.0
3250,Estonia,1966,70.78,Europe,1.99,1305025.0
3251,Estonia,1967,71.08,Europe,2.01,1319284.0
3252,Estonia,1968,70.7,Europe,2.04,1333213.0
3253,Estonia,1969,70.4,Europe,2.07,1346854.0
3254,Estonia,1970,70.51,Europe,2.1,1360236.0
3255,Estonia,1971,70.71,Europe,2.12,1373336.0
3256,Estonia,1972,70.48,Europe,2.13,1386099.0
3257,Estonia,1973,70.83,Europe,2.13,1398497.0
3258,Estonia,1974,70.94,Europe,2.13,1410492.0
3259,Estonia,1975,70.26,Europe,2.11,1422070.0
3260,Estonia,1976,69.88,Europe,2.1,1433207.0
3261,Estonia,1977,70.01,Europe,2.08,1443926.0
3262,Estonia,1978,69.87,Europe,2.07,1454309.0
3263,Estonia,1979,69.66,Europe,2.06,1464468.0
3264,Estonia,1980,69.75,Europe,2.06,1474487.0
3265,Estonia,1981,69.62,Europe,2.08,1483938.0
3266,Estonia,1982,70.03,Europe,2.1,1492704.0
3267,Estonia,1983,69.95,Europe,2.13,1501490.0
3268,Estonia,1984,69.83,Europe,2.17,1511272.0
3269,Estonia,1985,69.97,Europe,2.19,1522477.0
3270,Estonia,1986,71.11,Europe,2.19,1536112.0
3271,Estonia,1987,71.13,Europe,2.17,1551288.0
3272,Estonia,1988,71.17,Europe,2.12,1564278.0
3273,Estonia,1989,70.73,Europe,2.04,1570051.0
3274,Estonia,1990,70.1,Europe,1.94,1565320.0
3275,Estonia,1991,69.6,Europe,1.83,1548287.0
3276,Estonia,1992,69.3,Europe,1.71,1520879.0
3277,Estonia,1993,68.2,Europe,1.6,1488120.0
3278,Estonia,1994,66.3,Europe,1.51,1457145.0
3279,Estonia,1995,67.7,Europe,1.43,1433076.0
3280,Estonia,1996,69.8,Europe,1.38,1417786.0
3281,Estonia,1997,70.0,Europe,1.34,1409718.0
3282,Estonia,1998,69.5,Europe,1.32,1406388.0
3283,Estonia,1999,70.2,Europe,1.31,1403821.0
3284,Estonia,2000,70.4,Europe,1.32,1399145.0
3285,Estonia,2001,70.0,Europe,1.34,1391754.0
3286,Estonia,2002,70.9,Europe,1.38,1382735.0
3287,Estonia,2003,71.5,Europe,1.42,1372890.0
3288,Estonia,2004,72.0,Europe,1.47,1363549.0
3289,Estonia,2005,72.5,Europe,1.52,1355662.0
3290,Estonia,2006,72.9,Europe,1.57,1349369.0
3291,Estonia,2007,73.0,Europe,1.6,1344233.0
3292,Estonia,2008,74.2,Europe,1.62,1339941.0
3293,Estonia,2009,74.9,Europe,1.63,1336013.0
3294,Estonia,2010,76.4,Europe,1.63,1332089.0
3295,Estonia,2011,76.3,Europe,1.62,1328068.0
3296,Estonia,2012,76.7,Europe,1.61,1324040.0
3297,Estonia,2013,77.5,Europe,1.6,1320050.0
3298,Estonia,2014,77.6,Europe,1.61,1316203.0
3299,Estonia,2015,77.8,Europe,1.62,1312558.0
3300,Ethiopia,1950,32.95,Africa,7.35,18128034.0
3301,Ethiopia,1951,33.09,Africa,7.3,18466918.0
3302,Ethiopia,1952,33.41,Africa,7.2,18819634.0
3303,Ethiopia,1953,33.8,Africa,7.12,19184239.0
3304,Ethiopia,1954,34.23,Africa,7.05,19559974.0
3305,Ethiopia,1955,34.72,Africa,6.99,19947265.0
3306,Ethiopia,1956,35.25,Africa,6.95,20347793.0
3307,Ethiopia,1957,32.41,Africa,6.92,20764427.0
3308,Ethiopia,1958,30.37,Africa,6.9,21200998.0
3309,Ethiopia,1959,37.08,Africa,6.89,21661944.0
3310,Ethiopia,1960,37.72,Africa,6.88,22151218.0
3311,Ethiopia,1961,38.35,Africa,6.88,22671131.0
3312,Ethiopia,1962,38.94,Africa,6.88,23221331.0
3313,Ethiopia,1963,39.49,Africa,6.87,23798378.0
3314,Ethiopia,1964,39.36,Africa,6.87,24396965.0
3315,Ethiopia,1965,38.13,Africa,6.86,25013551.0
3316,Ethiopia,1966,39.09,Africa,6.87,25641176.0
3317,Ethiopia,1967,41.09,Africa,6.88,26280771.0
3318,Ethiopia,1968,41.38,Africa,6.9,26945459.0
3319,Ethiopia,1969,41.65,Africa,6.94,27653622.0
3320,Ethiopia,1970,41.9,Africa,6.98,28414999.0
3321,Ethiopia,1971,42.14,Africa,7.02,29246170.0
3322,Ethiopia,1972,41.98,Africa,7.06,30135007.0
3323,Ethiopia,1973,39.85,Africa,7.09,31028728.0
3324,Ethiopia,1974,37.71,Africa,7.12,31855294.0
3325,Ethiopia,1975,38.78,Africa,7.14,32568539.0
3326,Ethiopia,1976,42.86,Africa,7.17,33144537.0
3327,Ethiopia,1977,42.41,Africa,7.2,33614153.0
3328,Ethiopia,1978,42.07,Africa,7.23,34053431.0
3329,Ethiopia,1979,42.74,Africa,7.27,34569428.0
3330,Ethiopia,1980,42.8,Africa,7.32,35239974.0
3331,Ethiopia,1981,42.87,Africa,7.36,36093319.0
3332,Ethiopia,1982,42.93,Africa,7.4,37109517.0
3333,Ethiopia,1983,42.5,Africa,7.42,38259376.0
3334,Ethiopia,1984,39.46,Africa,7.44,39493503.0
3335,Ethiopia,1985,35.43,Africa,7.44,40775997.0
3336,Ethiopia,1986,41.39,Africa,7.42,42097111.0
3337,Ethiopia,1987,43.95,Africa,7.39,43470219.0
3338,Ethiopia,1988,44.4,Africa,7.35,44908705.0
3339,Ethiopia,1989,44.82,Africa,7.3,46433604.0
3340,Ethiopia,1990,45.2,Africa,7.25,48057094.0
3341,Ethiopia,1991,46.9,Africa,7.19,49784987.0
3342,Ethiopia,1992,47.8,Africa,7.14,51602776.0
3343,Ethiopia,1993,48.4,Africa,7.09,53477944.0
3344,Ethiopia,1994,48.8,Africa,7.05,55366517.0
3345,Ethiopia,1995,49.2,Africa,7.0,57237226.0
3346,Ethiopia,1996,50.0,Africa,6.94,59076414.0
3347,Ethiopia,1997,50.6,Africa,6.86,60893264.0
3348,Ethiopia,1998,51.1,Africa,6.77,62707547.0
3349,Ethiopia,1999,50.6,Africa,6.66,64550161.0
3350,Ethiopia,2000,52.1,Africa,6.53,66443603.0
3351,Ethiopia,2001,52.7,Africa,6.38,68393128.0
3352,Ethiopia,2002,53.6,Africa,6.22,70391170.0
3353,Ethiopia,2003,54.3,Africa,6.05,72432290.0
3354,Ethiopia,2004,55.2,Africa,5.87,74506974.0
3355,Ethiopia,2005,56.1,Africa,5.69,76608431.0
3356,Ethiopia,2006,57.2,Africa,5.52,78735675.0
3357,Ethiopia,2007,58.6,Africa,5.35,80891968.0
3358,Ethiopia,2008,60.0,Africa,5.19,83079608.0
3359,Ethiopia,2009,61.2,Africa,5.04,85302099.0
3360,Ethiopia,2010,62.1,Africa,4.9,87561814.0
3361,Ethiopia,2011,62.9,Africa,4.77,89858696.0
3362,Ethiopia,2012,63.6,Africa,4.64,92191211.0
3363,Ethiopia,2013,64.2,Africa,4.52,94558374.0
3364,Ethiopia,2014,64.7,Africa,4.4,96958732.0
3365,Ethiopia,2015,65.2,Africa,4.28,99390750.0
3366,Fiji,1950,51.03,Australia and Oceania,6.3,288993.0
3367,Fiji,1951,51.3,Australia and Oceania,6.4,296206.0
3368,Fiji,1952,51.85,Australia and Oceania,6.59,304813.0
3369,Fiji,1953,52.38,Australia and Oceania,6.73,314352.0
3370,Fiji,1954,52.9,Australia and Oceania,6.82,324480.0
3371,Fiji,1955,53.4,Australia and Oceania,6.87,334976.0
3372,Fiji,1956,53.89,Australia and Oceania,6.87,345746.0
3373,Fiji,1957,54.36,Australia and Oceania,6.83,356817.0
3374,Fiji,1958,54.81,Australia and Oceania,6.74,368320.0
3375,Fiji,1959,55.26,Australia and Oceania,6.62,380452.0
3376,Fiji,1960,55.7,Australia and Oceania,6.46,393383.0
3377,Fiji,1961,56.12,Australia and Oceania,6.28,407152.0
3378,Fiji,1962,56.54,Australia and Oceania,6.09,421576.0
3379,Fiji,1963,56.94,Australia and Oceania,5.88,436208.0
3380,Fiji,1964,57.35,Australia and Oceania,5.68,450452.0
3381,Fiji,1965,57.75,Australia and Oceania,5.48,463884.0
3382,Fiji,1966,58.14,Australia and Oceania,5.28,476329.0
3383,Fiji,1967,58.52,Australia and Oceania,5.08,487911.0
3384,Fiji,1968,58.89,Australia and Oceania,4.89,498887.0
3385,Fiji,1969,59.26,Australia and Oceania,4.71,509659.0
3386,Fiji,1970,59.61,Australia and Oceania,4.54,520529.0
3387,Fiji,1971,59.96,Australia and Oceania,4.4,531601.0
3388,Fiji,1972,60.29,Australia and Oceania,4.28,542811.0
3389,Fiji,1973,60.6,Australia and Oceania,4.18,554109.0
3390,Fiji,1974,60.91,Australia and Oceania,4.11,565386.0
3391,Fiji,1975,61.21,Australia and Oceania,4.05,576592.0
3392,Fiji,1976,61.5,Australia and Oceania,4.02,587523.0
3393,Fiji,1977,61.8,Australia and Oceania,3.99,598258.0
3394,Fiji,1978,62.09,Australia and Oceania,3.97,609348.0
3395,Fiji,1979,62.37,Australia and Oceania,3.94,621541.0
3396,Fiji,1980,62.65,Australia and Oceania,3.91,635256.0
3397,Fiji,1981,62.92,Australia and Oceania,3.86,650957.0
3398,Fiji,1982,63.2,Australia and Oceania,3.81,668196.0
3399,Fiji,1983,63.46,Australia and Oceania,3.76,685389.0
3400,Fiji,1984,63.71,Australia and Oceania,3.69,700366.0
3401,Fiji,1985,63.96,Australia and Oceania,3.63,711663.0
3402,Fiji,1986,64.2,Australia and Oceania,3.57,718548.0
3403,Fiji,1987,64.43,Australia and Oceania,3.51,721725.0
3404,Fiji,1988,64.66,Australia and Oceania,3.47,722918.0
3405,Fiji,1989,64.88,Australia and Oceania,3.43,724624.0
3406,Fiji,1990,65.1,Australia and Oceania,3.4,728626.0
3407,Fiji,1991,65.1,Australia and Oceania,3.37,735469.0
3408,Fiji,1992,65.0,Australia and Oceania,3.35,744534.0
3409,Fiji,1993,64.8,Australia and Oceania,3.33,755024.0
3410,Fiji,1994,64.7,Australia and Oceania,3.31,765666.0
3411,Fiji,1995,64.5,Australia and Oceania,3.28,775498.0
3412,Fiji,1996,64.3,Australia and Oceania,3.24,784479.0
3413,Fiji,1997,64.1,Australia and Oceania,3.21,792859.0
3414,Fiji,1998,64.2,Australia and Oceania,3.17,800314.0
3415,Fiji,1999,64.1,Australia and Oceania,3.13,806494.0
3416,Fiji,2000,64.2,Australia and Oceania,3.09,811223.0
3417,Fiji,2001,64.4,Australia and Oceania,3.05,814215.0
3418,Fiji,2002,64.5,Australia and Oceania,3.0,815691.0
3419,Fiji,2003,64.6,Australia and Oceania,2.95,816626.0
3420,Fiji,2004,64.7,Australia and Oceania,2.91,818355.0
3421,Fiji,2005,64.8,Australia and Oceania,2.86,821820.0
3422,Fiji,2006,64.8,Australia and Oceania,2.82,827390.0
3423,Fiji,2007,64.9,Australia and Oceania,2.77,834729.0
3424,Fiji,2008,64.9,Australia and Oceania,2.74,843206.0
3425,Fiji,2009,64.9,Australia and Oceania,2.7,851854.0
3426,Fiji,2010,65.2,Australia and Oceania,2.67,859952.0
3427,Fiji,2011,65.3,Australia and Oceania,2.64,867327.0
3428,Fiji,2012,65.4,Australia and Oceania,2.62,874158.0
3429,Fiji,2013,65.6,Australia and Oceania,2.59,880487.0
3430,Fiji,2014,65.7,Australia and Oceania,2.56,886450.0
3431,Fiji,2015,65.8,Australia and Oceania,2.54,892145.0
3432,Finland,1950,64.25,Europe,3.16,4008299.0
3433,Finland,1951,65.68,Europe,3.01,4049689.0
3434,Finland,1952,66.56,Europe,3.06,4095130.0
3435,Finland,1953,66.63,Europe,2.96,4142353.0
3436,Finland,1954,67.59,Europe,2.93,4189559.0
3437,Finland,1955,67.39,Europe,2.93,4235423.0
3438,Finland,1956,68.01,Europe,2.91,4279108.0
3439,Finland,1957,67.51,Europe,2.86,4320250.0
3440,Finland,1958,68.65,Europe,2.68,4358901.0
3441,Finland,1959,68.83,Europe,2.75,4395427.0
3442,Finland,1960,69.03,Europe,2.71,4430228.0
3443,Finland,1961,69.07,Europe,2.65,4463432.0
3444,Finland,1962,68.78,Europe,2.66,4494623.0
3445,Finland,1963,69.19,Europe,2.66,4522727.0
3446,Finland,1964,69.4,Europe,2.58,4546343.0
3447,Finland,1965,69.16,Europe,2.46,4564690.0
3448,Finland,1966,69.68,Europe,2.41,4577033.0
3449,Finland,1967,69.86,Europe,2.32,4584264.0
3450,Finland,1968,69.82,Europe,2.15,4589226.0
3451,Finland,1969,69.7,Europe,1.94,4595807.0
3452,Finland,1970,70.4,Europe,1.83,4606740.0
3453,Finland,1971,70.22,Europe,1.7,4623389.0
3454,Finland,1972,70.91,Europe,1.59,4644847.0
3455,Finland,1973,71.42,Europe,1.5,4668813.0
3456,Finland,1974,71.34,Europe,1.62,4691818.0
3457,Finland,1975,71.89,Europe,1.69,4711459.0
3458,Finland,1976,72.04,Europe,1.72,4726803.0
3459,Finland,1977,72.56,Europe,1.69,4738949.0
3460,Finland,1978,73.13,Europe,1.65,4749940.0
3461,Finland,1979,73.42,Europe,1.64,4762758.0
3462,Finland,1980,73.71,Europe,1.63,4779454.0
3463,Finland,1981,74.03,Europe,1.65,4800899.0
3464,Finland,1982,74.6,Europe,1.72,4826135.0
3465,Finland,1983,74.51,Europe,1.74,4853196.0
3466,Finland,1984,74.82,Europe,1.7,4879222.0
3467,Finland,1985,74.49,Europe,1.64,4902219.0
3468,Finland,1986,74.86,Europe,1.6,4921293.0
3469,Finland,1987,74.89,Europe,1.59,4937259.0
3470,Finland,1988,74.85,Europe,1.7,4951886.0
3471,Finland,1989,75.07,Europe,1.71,4967776.0
3472,Finland,1990,75.1,Europe,1.79,4986705.0
3473,Finland,1991,75.4,Europe,1.8,5009381.0
3474,Finland,1992,75.7,Europe,1.85,5034898.0
3475,Finland,1993,76.0,Europe,1.81,5061465.0
3476,Finland,1994,76.4,Europe,1.85,5086499.0
3477,Finland,1995,76.7,Europe,1.81,5108176.0
3478,Finland,1996,76.8,Europe,1.76,5126021.0
3479,Finland,1997,77.1,Europe,1.75,5140755.0
3480,Finland,1998,77.3,Europe,1.71,5153229.0
3481,Finland,1999,77.5,Europe,1.73,5164780.0
3482,Finland,2000,77.8,Europe,1.73,5176482.0
3483,Finland,2001,78.1,Europe,1.73,5188446.0
3484,Finland,2002,78.3,Europe,1.72,5200632.0
3485,Finland,2003,78.5,Europe,1.76,5213800.0
3486,Finland,2004,78.8,Europe,1.8,5228842.0
3487,Finland,2005,79.0,Europe,1.8,5246368.0
3488,Finland,2006,79.2,Europe,1.84,5266600.0
3489,Finland,2007,79.4,Europe,1.83,5289333.0
3490,Finland,2008,79.6,Europe,1.85,5314170.0
3491,Finland,2009,79.8,Europe,1.86,5340485.0
3492,Finland,2010,80.0,Europe,1.87,5367693.0
3493,Finland,2011,80.3,Europe,1.83,5395816.0
3494,Finland,2012,80.5,Europe,1.8,5424644.0
3495,Finland,2013,80.8,Europe,1.85,5453061.0
3496,Finland,2014,80.9,Europe,1.85,5479660.0
3497,Finland,2015,80.9,Europe,1.86,5503457.0
3498,France,1950,66.43,Europe,2.83,41879607.0
3499,France,1951,66.17,Europe,2.81,42071027.0
3500,France,1952,67.46,Europe,2.76,42365756.0
3501,France,1953,67.4,Europe,2.72,42724452.0
3502,France,1954,68.27,Europe,2.7,43118110.0
3503,France,1955,68.54,Europe,2.68,43528065.0
3504,France,1956,68.57,Europe,2.69,43946534.0
3505,France,1957,69.0,Europe,2.7,44376073.0
3506,France,1958,70.24,Europe,2.72,44827950.0
3507,France,1959,70.27,Europe,2.74,45319442.0
3508,France,1960,70.49,Europe,2.77,45865699.0
3509,France,1961,71.07,Europe,2.8,46471083.0
3510,France,1962,70.61,Europe,2.81,47121575.0
3511,France,1963,70.46,Europe,2.81,47781535.0
3512,France,1964,71.43,Europe,2.8,48402900.0
3513,France,1965,71.26,Europe,2.77,48952283.0
3514,France,1966,71.67,Europe,2.73,49411342.0
3515,France,1967,71.67,Europe,2.68,49791771.0
3516,France,1968,71.66,Europe,2.62,50126895.0
3517,France,1969,71.4,Europe,2.56,50466183.0
3518,France,1970,72.29,Europe,2.49,50843830.0
3519,France,1971,72.27,Europe,2.41,51273975.0
3520,France,1972,72.52,Europe,2.33,51741044.0
3521,France,1973,72.69,Europe,2.24,52214014.0
3522,France,1974,73.04,Europe,2.14,52647616.0
3523,France,1975,73.13,Europe,2.06,53010727.0
3524,France,1976,73.38,Europe,1.98,53293030.0
3525,France,1977,73.99,Europe,1.92,53509578.0
3526,France,1978,74.12,Europe,1.87,53685486.0
3527,France,1979,74.43,Europe,1.85,53857610.0
3528,France,1980,74.53,Europe,1.83,54053224.0
3529,France,1981,74.69,Europe,1.84,54279038.0
3530,France,1982,75.07,Europe,1.84,54528408.0
3531,France,1983,75.06,Europe,1.85,54799049.0
3532,France,1984,75.56,Europe,1.85,55084677.0
3533,France,1985,75.67,Europe,1.84,55379923.0
3534,France,1986,75.95,Europe,1.83,55686610.0
3535,France,1987,76.55,Europe,1.81,56005443.0
3536,France,1988,76.78,Europe,1.79,56328053.0
3537,France,1989,76.91,Europe,1.77,56643349.0
3538,France,1990,77.2,Europe,1.75,56943299.0
3539,France,1991,77.3,Europe,1.74,57226524.0
3540,France,1992,77.6,Europe,1.72,57495252.0
3541,France,1993,77.7,Europe,1.72,57749881.0
3542,France,1994,78.0,Europe,1.72,57991973.0
3543,France,1995,78.2,Europe,1.72,58224051.0
3544,France,1996,78.4,Europe,1.74,58443318.0
3545,France,1997,78.7,Europe,1.75,58652709.0
3546,France,1998,78.7,Europe,1.77,58867465.0
3547,France,1999,78.8,Europe,1.8,59107738.0
3548,France,2000,79.1,Europe,1.82,59387183.0
3549,France,2001,79.2,Europe,1.84,59711914.0
3550,France,2002,79.4,Europe,1.87,60075783.0
3551,France,2003,79.6,Europe,1.89,60464857.0
3552,France,2004,80.2,Europe,1.92,60858654.0
3553,France,2005,80.4,Europe,1.94,61241700.0
3554,France,2006,80.7,Europe,1.95,61609991.0
3555,France,2007,81.0,Europe,1.96,61966193.0
3556,France,2008,81.1,Europe,1.97,62309529.0
3557,France,2009,81.2,Europe,1.98,62640901.0
3558,France,2010,81.4,Europe,1.98,62961136.0
3559,France,2011,81.6,Europe,1.98,63268405.0
3560,France,2012,81.6,Europe,1.98,63561798.0
3561,France,2013,81.7,Europe,1.98,63844529.0
3562,France,2014,81.7,Europe,1.98,64121249.0
3563,France,2015,81.8,Europe,1.98,64395345.0
3564,Gabon,1950,35.59,Africa,3.95,473300.0
3565,Gabon,1951,35.84,Africa,3.95,475864.0
3566,Gabon,1952,36.34,Africa,3.97,477711.0
3567,Gabon,1953,36.8,Africa,3.99,479237.0
3568,Gabon,1954,37.19,Africa,4.03,480768.0
3569,Gabon,1955,37.54,Africa,4.07,482558.0
3570,Gabon,1956,37.83,Africa,4.12,484780.0
3571,Gabon,1957,38.1,Africa,4.17,487537.0
3572,Gabon,1958,38.33,Africa,4.24,490867.0
3573,Gabon,1959,38.56,Africa,4.31,494759.0
3574,Gabon,1960,38.83,Africa,4.38,499189.0
3575,Gabon,1961,39.15,Africa,4.46,504174.0
3576,Gabon,1962,39.56,Africa,4.54,509806.0
3577,Gabon,1963,40.07,Africa,4.62,516270.0
3578,Gabon,1964,40.7,Africa,4.69,523793.0
3579,Gabon,1965,41.42,Africa,4.77,532512.0
3580,Gabon,1966,42.21,Africa,4.83,542562.0
3581,Gabon,1967,43.06,Africa,4.9,553829.0
3582,Gabon,1968,43.9,Africa,4.96,565878.0
3583,Gabon,1969,44.74,Africa,5.02,578114.0
3584,Gabon,1970,45.55,Africa,5.08,590119.0
3585,Gabon,1971,46.35,Africa,5.14,601734.0
3586,Gabon,1972,47.13,Africa,5.21,613129.0
3587,Gabon,1973,47.9,Africa,5.28,624625.0
3588,Gabon,1974,48.68,Africa,5.34,636702.0
3589,Gabon,1975,49.45,Africa,5.41,649719.0
3590,Gabon,1976,50.23,Africa,5.48,663774.0
3591,Gabon,1977,51.01,Africa,5.54,678786.0
3592,Gabon,1978,51.81,Africa,5.6,694734.0
3593,Gabon,1979,52.61,Africa,5.65,711544.0
3594,Gabon,1980,53.42,Africa,5.68,729165.0
3595,Gabon,1981,54.24,Africa,5.71,747593.0
3596,Gabon,1982,55.07,Africa,5.72,766867.0
3597,Gabon,1983,55.88,Africa,5.72,787017.0
3598,Gabon,1984,56.66,Africa,5.71,808088.0
3599,Gabon,1985,57.4,Africa,5.69,830091.0
3600,Gabon,1986,58.04,Africa,5.65,853039.0
3601,Gabon,1987,58.58,Africa,5.61,876877.0
3602,Gabon,1988,59.0,Africa,5.55,901473.0
3603,Gabon,1989,59.32,Africa,5.49,926648.0
3604,Gabon,1990,59.5,Africa,5.42,952269.0
3605,Gabon,1991,59.8,Africa,5.34,978252.0
3606,Gabon,1992,60.2,Africa,5.26,1004598.0
